danger,خطر و تهدید، تهدید کردن
risk,خطر و تهدید، تهدید کردن
hazard,خطر و تهدید، تهدید کردن
threat,خطر و تهدید، تهدید کردن
jeopardy,خطر و تهدید، تهدید کردن
dyslexia,ناتوانی در خواندن یا نوشتن کلمات
difficulty in learning to read or spell words,ناتوانی در خواندن یا نوشتن کلمات
degestive disorders,بیماری های دستگاه گوارش
gastrointestinal diseases,بیماری های دستگاه گوارش
effective,موثر و کارآمد
efficient,موثر و کارآمد
efficacious,موثر و کارآمد
impressive,موثر و کارآمد
effectual,موثر و کارآمد
Effectiveness ,کارآیی، تاثیر
efficacy,کارآیی، تاثیر
efficiency,کارآیی، تاثیر
Effort ,تلاش و تقلا کردن
Struggle,تلاش و تقلا کردن
Eligible ,واجد شرایط
qualified,واجد شرایط
Elusive ,اغوا کننده و مبهم
deceptive,اغوا کننده و مبهم
seductive,اغوا کننده و مبهم
alluring,اغوا کننده و مبهم
tempting,اغوا کننده و مبهم
Embed ,جاگذاری کردن
insert,جاگذاری کردن
place ,جاگذاری کردن
Embryo,جنین
fetus ,جنین
Emission ,دفع، ترشح
discharge,دفع، ترشح
release,دفع، ترشح
excretion,دفع، ترشح
secretion ,دفع، ترشح
Emotion,احساس
feeling,احساس
affection,احساس
passion,احساس
emphasize,تاکید کردن
stress ,تاکید کردن
highlight,تاکید کردن
enclose,احاطه کردن، محدود کردن
constrict ,احاطه کردن، محدود کردن
restrict,احاطه کردن، محدود کردن
limit ,احاطه کردن، محدود کردن
encourage,تشویق و انگیزش
inspire,تشویق و انگیزش
motivate,تشویق و انگیزش
encouraging,امیدوار کننده
promising,امیدوار کننده
motivating,امیدوار کننده
endanger,تهدید کردن و به مخاطره انداختن
threaten ,تهدید کردن و به مخاطره انداختن
Jeopardize,تهدید کردن و به مخاطره انداختن
endeavor,تلاش کردن
try,تلاش کردن
attemp,تلاش کردن
strive,تلاش کردن
struggle,تلاش کردن
endure,تحمل کردن
tolerate,تحمل کردن
withstand,تحمل کردن
bear,تحمل کردن
stand,تحمل کردن
sustaun,تحمل کردن
abide,تحمل کردن
ensure,تضمین کردن
guarantee,تضمین کردن
warranty,تضمین کردن
assure,تضمین کردن
entanglement,گرفتاری، درگیری
involvement,گرفتاری، درگیری
entertaining,سرگرم کننده
fun,سرگرم کننده
entirely,کاملا
completely,کاملا
fully,کاملا
totally,کاملا
wholly,کاملا
thoroghly,کاملا
epidemics,همه گیری
widespread,همه گیری
pervasive,همه گیری
episode,قسمت
period,قسمت
part,قسمت
equipment,تجهیزات، تسهیلات
facilities,تجهیزات، تسهیلات
apparatus,تجهیزات، تسهیلات
tools,تجهیزات، تسهیلات
instruments,تجهیزات، تسهیلات
eradication,دوره
period,دوره
phase,دوره
eradicate,ریشه کن کردن
eliminate,ریشه کن کردن
get ride of,ریشه کن کردن
remove,ریشه کن کردن
deplete,ریشه کن کردن
ergogenic,نیروزا
empowering,نیروزا
amplifying,نیروزا
energetic,نیروزا
reinforcing,نیروزا
erroneus,اشتباه
fallacious,اشتباه
erroneosly,اشتباها
mistakenly,اشتباها
errors,خطاها
mistakes,خطاها
escalate,به سرعت بالا رفتن و زیا د شدن
increase rapidly,به سرعت بالا رفتن و زیا د شدن
soar,به سرعت بالا رفتن و زیا د شدن
mount,به سرعت بالا رفتن و زیا د شدن
escape,فرار
flight,فرار
run away,فرار
estimate,تخمین زدن
Evaluate ,تخمین زدن
measure,تخمین زدن
assess,تخمین زدن
calculate,تخمین زدن
project,تخمین زدن
eternal,جاوید، ابدی، فنا ناپذیر، دائمی
perpetual,جاوید، ابدی، فنا ناپذیر، دائمی
immortally,جاوید، ابدی، فنا ناپذیر، دائمی
everlasting,جاوید، ابدی، فنا ناپذیر، دائمی
ethical,اخلاقی
moral,اخلاقی
ethnical,نژادی، قومی
racial,نژادی، قومی
esthetics,مربوط به زیبایی و طاهر
cosmetics,مربوط به زیبایی و طاهر
equal,یکسان
identical,یکسان
same,یکسان
like,یکسان
Euphoria ,خوشحالی، سرخوشی و نشاط
elation,خوشحالی، سرخوشی و نشاط
happiness,خوشحالی، سرخوشی و نشاط
joy,خوشحالی، سرخوشی و نشاط
delight,خوشحالی، سرخوشی و نشاط
exhilaration,خوشحالی، سرخوشی و نشاط
ecstasy ,خوشحالی، سرخوشی و نشاط
Evade ,طفره رفتن، اجتناب کردن
avoid,طفره رفتن، اجتناب کردن
 escape (from),طفره رفتن، اجتناب کردن
Evaluation ,ارزیابی و ارزشیابی، اندازه گیری
assessment,ارزیابی و ارزشیابی، اندازه گیری
appraisal,ارزیابی و ارزشیابی، اندازه گیری
hudgment,ارزیابی و ارزشیابی، اندازه گیری
gauging,ارزیابی و ارزشیابی، اندازه گیری
rating,ارزیابی و ارزشیابی، اندازه گیری
estimation,ارزیابی و ارزشیابی، اندازه گیری
examination,ارزیابی و ارزشیابی، اندازه گیری
checkup,ارزیابی و ارزشیابی، اندازه گیری
test,ارزیابی و ارزشیابی، اندازه گیری
Eventual ,نهایی، غایی
final,نهایی، غایی
ultimate,نهایی، غایی
concluding,نهایی، غایی
Eventually ,نهایتا
finally,نهایتا
Evidently,به طور مشهود و آشکار
obviously,به طور مشهود و آشکار
clearly,به طور مشهود و آشکار
visibly,به طور مشهود و آشکار
appearantly,به طور مشهود و آشکار
Evolution,تکامل
development,تکامل
evolve,ظهور، تکامل و پیشرفت، شکوفا شدن
develop,ظهور، تکامل و پیشرفت، شکوفا شدن
progress,ظهور، تکامل و پیشرفت، شکوفا شدن
advance,ظهور، تکامل و پیشرفت، شکوفا شدن
Exceeding ,زیاده از حد،  بیش از
excessive,زیاده از حد،  بیش از
extreme ,زیاده از حد،  بیش از
Excessive ,اضافی
additional,اضافی
redundant ,اضافی
Exclude ,مجزا کردن، جدا کردن
isolate,مجزا کردن، جدا کردن
separate,مجزا کردن، جدا کردن
wexclusively,منحصرا
uniquely,منحصرا
particularly,منحصرا
executive,اجرایی
administrative,اجرایی
Managerial,اجرایی
exhausting,طاقت فرسا، خسته کننده
unbearable,طاقت فرسا، خسته کننده
intolerable,طاقت فرسا، خسته کننده
existence,وجود، حضور
presence,وجود، حضور
expensive,گران
costly,گران
experience,تجربه، تجربه کردن
experiment,تجربه، تجربه کردن
experimental,تجربی و آزمایشگاهی
laboratory,تجربی و آزمایشگاهی
expert,صاحب نظر، متخصص، کارشناس
specialist,صاحب نظر، متخصص، کارشناس
proficient,صاحب نظر، متخصص، کارشناس
provider,صاحب نظر، متخصص، کارشناس
expertise,تخصص و توانایی
proficiency,تخصص و توانایی
competence,تخصص و توانایی
knowledge,تخصص و توانایی
mastery,تخصص و توانایی
ability,تخصص و توانایی
explanation,توضیح  و توجیه
clarification,توضیح  و توجیه
description,توضیح  و توجیه
justification,توضیح  و توجیه
Extract ,عصاره
juice,عصاره
exquisitely,کاملا پیچیده
elaborately,کاملا پیچیده
external,خارجی
outward,خارجی
extinct,از بین رفته، منقرض
extinguished,از بین رفته، منقرض
nonexistent,از بین رفته، منقرض
factual,واقعی
real,واقعی
actual,واقعی
TRUE,واقعی
genuine,واقعی
faculties,قوه ذهنی
capability,قوه ذهنی
capacity,قوه ذهنی
fading,محو شونده
declining,محو شونده
fake,جعلی، غیر واقعی، فرضی
supposed,جعلی، غیر واقعی، فرضی
fallacious,اشتباه
FALSE,اشتباه
untrue,اشتباه
wrong,اشتباه
incorrect,اشتباه
mistaken,اشتباه
fantasty,خیال و تصور
imagination ,خیال و تصور
far-reacging,گشترده و وسیع
wide,گشترده و وسیع
vast,گشترده و وسیع
extensive ,گشترده و وسیع
fetal,کشنده
deadly,کشنده
lethal,کشنده
mortal,کشنده
incurable,کشنده
untreatable,کشنده
malignant,کشنده
terminal ,کشنده
feasibility,ممکن بودن، امکان
possibility,ممکن بودن، امکان
fervent,بااحساس، شدید
passionate,بااحساس، شدید
enthusiastic,بااحساس، شدید
feverish,داغ، گرم
hot,داغ، گرم
burning,داغ، گرم
having a temperature,داغ، گرم
finding,کشف ، یافته
discovery,کشف ، یافته
exploration,کشف ، یافته
flexibility,سازش، انعطاف پذیری
adaptability,سازش، انعطاف پذیری
adjustability,سازش، انعطاف پذیری
flooding,اشغال کردن، دربر گرفتن
overflowing,اشغال کردن، دربر گرفتن
occuping,اشغال کردن، دربر گرفتن
engrossing,اشغال کردن، دربر گرفتن
fluctuation,نوسان وتغییر
variation,نوسان وتغییر
alteration,نوسان وتغییر
oscillation,نوسان وتغییر
instability,نوسان وتغییر
follow,دنبال کردن
pursue,دنبال کردن
following,بعدی
the latter,بعدی
next,بعدی
succeeding,بعدی
subsequent,بعدی
forbidden,ممنوع
prihibited,ممنوع
impermissible,ممنوع
banned,ممنوع
forecast,پیش بینی کردن
predict,پیش بینی کردن
foreign,خارجی (فرد)
overseas,خارجی (فرد)
alien,خارجی (فرد)
foreseeable,قابل پیش بینی
predictable,قابل پیش بینی
form,تشکیل دادن
constitute,تشکیل دادن
account for,تشکیل دادن
formidable,محکم و قوی
strong,محکم و قوی
powerful,محکم و قوی
mightly,محکم و قوی
solid,محکم و قوی
fortunately,خوشبختانه
luckily,خوشبختانه
fragile,شکننده وضعیف
breakable,شکننده وضعیف
weak,شکننده وضعیف
fragmented,تکه تکه شده
disintegrated,تکه تکه شده
dissected,تکه تکه شده
segmented,تکه تکه شده
framwork,چهارچوب
mold,چهارچوب
template,چهارچوب
pattern,چهارچوب
frame,چهارچوب
frequent,مکرر
repeated,مکرر
periodic,مکرر
successive,مکرر
numerous,مکرر
frightening,ترسناک
terrifyng,ترسناک
frown at,مخالفت کردن و تایید نکردن
disapprove,مخالفت کردن و تایید نکردن
fruitless,بی ثمر
futile,بی ثمر
fulfill,برآورده کردن
meet,برآورده کردن
fuming,دودزا
smoking,دودزا
funds,سرمایه
stock,سرمایه
furthermore,بعلاوه
moreever,بعلاوه
in addition,بعلاوه
besides,بعلاوه
gender,جنس
sex,جنس
germinate,جوانه زدن
sprout,جوانه زدن
grow,جوانه زدن
gestate,حامله
pregnant,حامله
gifted,بااستعداد
talented,بااستعداد
give rise to,منجر شدن به
result in,منجر شدن به
conducive to,منجر شدن به
lead to,منجر شدن به
grab,در برگرفتن، گرفتن، به چنگ آوردن
receive,در برگرفتن، گرفتن، به چنگ آوردن
take,در برگرفتن، گرفتن، به چنگ آوردن
catch,در برگرفتن، گرفتن، به چنگ آوردن
